taxonID,relatedTaxonID,relatedTaxonScientificName,type,referenceID,remarks,relatedTaxonLink,relatedTaxonOrder,relatedTaxonFamily,relatedTaxonFullName,relatedTaxonHTMLName
1775,,Haplopappus foliosus,eats,1736,,https://www.catalogue.life/data/taxon/47cf82ce-e556-4f82-8794-da9e18303018,Asterales,Asteraceae,Haplopappus foliosus DC.,<i>Haplopappus foliosus</i> DC.
1775,,Haplopappus chrysanthemifolius,eats,1907,,https://www.catalogue.life/data/taxon/9f87f348-21ac-408f-b845-be1856e2cf4b,Asterales,Asteraceae,Haplopappus chrysanthemifolius (Less.) DC.,<i>Haplopappus chrysanthemifolius</i> (Less.) DC.
1775,,Haplopappus decurrens,eats,1907,,https://www.catalogue.life/data/taxon/0e54a798-a2a5-4c9b-86cd-287e07868acd,Asterales,Asteraceae,Haplopappus decurrens Remy,<i>Haplopappus decurrens</i> Remy
1775,,Haplopappus multifolius,eats,1907,,https://www.catalogue.life/data/taxon/bda6a2bc-db79-4257-a7ce-2804aec55a17,Asterales,Asteraceae,Haplopappus multifolius Phil. ex Reiche,<i>Haplopappus multifolius</i> Phil. ex Reiche
1775,,Haplopappus schumannii,eats,1907,,https://www.catalogue.life/data/taxon/60fb7334-785a-40c4-bec5-8e01ed7f9f94,Asterales,Asteraceae,Haplopappus schumannii (Kuntze) G. K. Brown & W. D. Clark,<i>Haplopappus schumannii</i> (Kuntze) G. K. Brown & W. D. Clark
1775,,Haplopappus scrobiculatus,eats,1907,,https://www.catalogue.life/data/taxon/2a4e854c-8739-484e-83e0-f4c741d95f42,Asterales,Asteraceae,Haplopappus scrobiculatus (Nees) DC.,<i>Haplopappus scrobiculatus</i> (Nees) DC.
134,,Frankenia portulacifolia,eats,162,,https://www.catalogue.life/data/taxon/df53ae4f-8d82-4fe1-8fa2-f76fead415cc,Caryophyllales,Frankeniaceae,Frankenia portulacifolia (Roxb.) Spreng.,<i>Frankenia portulacifolia</i> (Roxb.) Spreng.
208,,Tamarix gallica,eats,,,https://www.catalogue.life/data/taxon/e0e89ccd-48fa-455e-836c-a77597678adf,Caryophyllales,Tamaricaceae,Tamarix gallica L.,<i>Tamarix gallica</i> L.
208,,Tamarix smyrnensis,eats,,,https://www.catalogue.life/data/taxon/6c8d5f62-f6d2-49a5-938d-2d20473afa2c,Caryophyllales,Tamaricaceae,Tamarix smyrnensis Bunge,<i>Tamarix smyrnensis</i> Bunge
208,,Myricaria germanica,eats,,,https://www.catalogue.life/data/taxon/ad1ed336-a928-4c56-970a-9a1bda646e5e,Caryophyllales,Tamaricaceae,Myricaria germanica (L.) Desv.,<i>Myricaria germanica</i> (L.) Desv.
108,,Limonium vulgare subsp. serotinum,eats,,,https://www.catalogue.life/data/taxon/3d18718d-19ae-4698-8582-1cd3a258446e,Caryophyllales,Plumbaginaceae,Limonium narbonense Miller,<i>Limonium narbonense</i> Miller
40,,Limonium vulgare,eats,,,https://www.catalogue.life/data/taxon/4d563d3d-af11-4623-a7e7-9d6ec94e3260,Caryophyllales,Plumbaginaceae,Limonium vulgare Miller,<i>Limonium vulgare</i> Miller
40,,Limonium binervosum subsp. binervosum,eats,,,https://www.catalogue.life/data/taxon/06185ba3-848c-4c0d-802c-71a821b4289c,Caryophyllales,Plumbaginaceae,Limonium binervosum subsp. binervosum,<i>Limonium binervosum</i> subsp. <i>binervosum</i>
147,,Limonium,eats,,,https://www.catalogue.life/data/taxon/5254780c-9e2b-4b25-bcca-d516355c98dd,Caryophyllales,Plumbaginaceae,Limonium,<i>Limonium</i>
136,,Limonium vulgare,eats,,,https://www.catalogue.life/data/taxon/4d563d3d-af11-4623-a7e7-9d6ec94e3260,Caryophyllales,Plumbaginaceae,Limonium vulgare Miller,<i>Limonium vulgare</i> Miller
136,,Limonium binervosum,eats,,,https://www.catalogue.life/data/taxon/88c9e7c9-78b9-4d18-914c-7cf5d781f91d,Caryophyllales,Plumbaginaceae,Limonium binervosum (G. E. Sm.) Salmon,<i>Limonium binervosum</i> (G. E. Sm.) Salmon
136,,Limonium obtusifolium,eats,,,https://www.catalogue.life/data/taxon/b7031531-f6e2-498d-b89d-3556825227e3,Caryophyllales,Plumbaginaceae,Limonium obtusifolium (Rouy) Erben,<i>Limonium obtusifolium</i> (Rouy) Erben
136,,Limonium virgatum,eats,,,https://www.catalogue.life/data/taxon/789d7be1-42f5-4525-84b6-3e85a7569d8b,Caryophyllales,Plumbaginaceae,Limonium virgatum (Willd.) Fourr.,<i>Limonium virgatum</i> (Willd.) Fourr.
136,,Limonium cordatum,eats,,,https://www.catalogue.life/data/taxon/62a2db3a-af18-4c6e-9492-404ca56db19e,Caryophyllales,Plumbaginaceae,Limonium cordatum (L.) Miller,<i>Limonium cordatum</i> (L.) Miller
136,,Limonium pectinatum,eats,,,https://www.catalogue.life/data/taxon/acbce31d-cb11-4f74-b141-c4702f8d6272,Caryophyllales,Plumbaginaceae,Limonium pectinatum (Ait.) Kuntze,<i>Limonium pectinatum</i> (Ait.) Kuntze
189,,Salsola oppositifolia,eats,,,https://www.catalogue.life/data/taxon/519731bb-816f-4b7b-9896-3e283affab3b,Caryophyllales,Amaranthaceae,Salsola oppositifolia Desf.,<i>Salsola oppositifolia</i> Desf.
156,,Atriplex portulacoides,eats,,,https://www.catalogue.life/data/taxon/5ca2fbde-eace-42ed-901d-035ee3081861,Caryophyllales,Amaranthaceae,Atriplex verrucifera Bieb.,<i>Atriplex verrucifera</i> Bieb.
156,,Euphorbia pithyusa,eats,,,https://www.catalogue.life/data/taxon/a6fc4493-0cf3-478b-aa82-827eca29149d,Malpighiales,Euphorbiaceae,Euphorbia pithyusa L.,<i>Euphorbia pithyusa</i> L.
156,,Frankenia,eats,,,https://www.catalogue.life/data/taxon/1bf86049-e6d5-4346-ac69-d394bfb8b4a1,Caryophyllales,Frankeniaceae,Frankenia,<i>Frankenia</i>
25,,Artemisia campestris,eats,,,https://www.catalogue.life/data/taxon/be9a825f-b814-4e66-888b-c9845614515b,Asterales,Asteraceae,Artemisia campestris L.,<i>Artemisia campestris</i> L.
25,,Artemisia scoparia,eats,,,https://www.catalogue.life/data/taxon/7043e097-d6b5-4606-9919-87b20e47e763,Asterales,Asteraceae,Artemisia scoparia Waldst. & Kit.,<i>Artemisia scoparia</i> Waldst. & Kit.
25,,Suaeda fruticosa,eats,,as Chenopodium fruticosum,https://www.catalogue.life/data/taxon/8648a8e4-2011-4554-af9d-0b4065eab08c,Caryophyllales,Amaranthaceae,Suaeda fruticosa (L.) Forsk.,<i>Suaeda fruticosa</i> (L.) Forsk.
25,,Erica cinerea,eats,,,https://www.catalogue.life/data/taxon/d7a03cf4-a6a6-4ef9-a2be-48de7b19a592,Ericales,Ericaceae,Erica cinerea L.,<i>Erica cinerea</i> L.
25,,Santolina chamaecyparissus,eats,,,https://www.catalogue.life/data/taxon/1fce3b4d-4625-49d9-b465-b6eed1859a46,Asterales,Asteraceae,Santolina chamaecyparissus L.,<i>Santolina chamaecyparissus</i> L.
98,,Atriplex halimus,eats,,,https://www.catalogue.life/data/taxon/85b8b6f9-a7b4-4058-8541-179c6bfe2ac0,Caryophyllales,Amaranthaceae,Atriplex halimus L.,<i>Atriplex halimus</i> L.
98,,Stachys glutinosa,eats,,,https://www.catalogue.life/data/taxon/ed373107-0755-41b2-a5f0-d3fc7f40058d,Lamiales,Lamiaceae,Stachys glutinosa L.,<i>Stachys glutinosa</i> L.
98,,Euphorbia spinosa,eats,,,https://www.catalogue.life/data/taxon/eaaf7ed3-b9ed-49b7-b99b-46ee345a3e55,Malpighiales,Euphorbiaceae,Euphorbia spinosa L.,<i>Euphorbia spinosa</i> L.
194,,Scabiosa candicans,eats,,,https://www.catalogue.life/data/taxon/de31efca-0d67-427d-943e-87d97fe9bab9,Dipsacales,Caprifoliaceae,Scabiosa mollissima Viv.,<i>Scabiosa mollissima</i> Viv.
194,,Scabiosa pyrenaica,eats,,,https://www.catalogue.life/data/taxon/8572891b-20ff-48a4-893e-3bf677e34b13,Dipsacales,Caprifoliaceae,Scabiosa pyrenaica All.,<i>Scabiosa pyrenaica</i> All.
194,,Scleranthus,eats,,,https://www.catalogue.life/data/taxon/56a2ec01-4d4b-47e9-93a5-618d16d27a55,Caryophyllales,Caryophyllaceae,Scleranthus,<i>Scleranthus</i>
194,,Limoniastrum monopetalum,eats,,,https://www.catalogue.life/data/taxon/a1980b87-1ee0-48bf-8a12-72f43914af2d,Caryophyllales,Plumbaginaceae,Limoniastrum monopetalum (L.) Boiss.,<i>Limoniastrum monopetalum</i> (L.) Boiss.
77,,Frankenia,eats,,,https://www.catalogue.life/data/taxon/1bf86049-e6d5-4346-ac69-d394bfb8b4a1,Caryophyllales,Frankeniaceae,Frankenia,<i>Frankenia</i>
77,,Limonium minutum,eats,,,https://www.catalogue.life/data/taxon/76da75ed-94fb-42bc-a6af-8b783921d32c,Caryophyllales,Plumbaginaceae,Limonium minutum (L.) Chaz.,<i>Limonium minutum</i> (L.) Chaz.
102,,Limonium gmelinii,eats,,,https://www.catalogue.life/data/taxon/779d83f5-7ed6-46df-8a38-7b0d43e1770a,Caryophyllales,Plumbaginaceae,Limonium gmelinii (Willd.) Kuntze,<i>Limonium gmelinii</i> (Willd.) Kuntze
91,,Limonium eugeniae,eats,,,https://www.catalogue.life/data/taxon/40555846-dff6-4974-9766-777e8115f7bd,Caryophyllales,Plumbaginaceae,Limonium eugeniae Sennen,<i>Limonium eugeniae</i> Sennen
129,,Limoniastrum monopetalum,eats,,,https://www.catalogue.life/data/taxon/a1980b87-1ee0-48bf-8a12-72f43914af2d,Caryophyllales,Plumbaginaceae,Limoniastrum monopetalum (L.) Boiss.,<i>Limoniastrum monopetalum</i> (L.) Boiss.
165,,Limonium vulgare,eats,,,https://www.catalogue.life/data/taxon/4d563d3d-af11-4623-a7e7-9d6ec94e3260,Caryophyllales,Plumbaginaceae,Limonium vulgare Miller,<i>Limonium vulgare</i> Miller
165,,Limonium ramoissimum subsp. confusum,eats,,,https://www.catalogue.life/data/taxon/b8e9f8bc-1614-4151-8561-453b0b47e150,Asparagales,Amaryllidaceae,Narcissus concolor (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?,<i>Narcissus concolor</i> (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?
165,,Limonium virgatum,eats,,,https://www.catalogue.life/data/taxon/789d7be1-42f5-4525-84b6-3e85a7569d8b,Caryophyllales,Plumbaginaceae,Limonium virgatum (Willd.) Fourr.,<i>Limonium virgatum</i> (Willd.) Fourr.
174,,Frankenia ericifolia,eats,,,https://www.catalogue.life/data/taxon/10e9fcb5-95bf-46bf-8f63-b9d60e285fc9,Caryophyllales,Frankeniaceae,Frankenia ericifolia Chr. Sm.,<i>Frankenia ericifolia</i> Chr. Sm.
200,,Limoniastrum guyonianum,eats,,,https://www.catalogue.life/data/taxon/8e266763-1e95-4169-9aa6-e5c0d6557302,Caryophyllales,Plumbaginaceae,Limoniastrum guyonianum Boiss.,<i>Limoniastrum guyonianum</i> Boiss.
307,,Ipomoea batatas,eats,,,https://www.catalogue.life/data/taxon/ac2938c9-a8f7-4547-82b2-511cf8ab51b8,Solanales,Convolvulaceae,Ipomoea batatas (L.) Lam.,<i>Ipomoea batatas</i> (L.) Lam.
298,,Ipomoea batatas,eats,,,https://www.catalogue.life/data/taxon/ac2938c9-a8f7-4547-82b2-511cf8ab51b8,Solanales,Convolvulaceae,Ipomoea batatas (L.) Lam.,<i>Ipomoea batatas</i> (L.) Lam.
300,,Argyreia,eats,,,https://www.catalogue.life/data/taxon/50eb535c-9ce2-4bfa-a433-d1cfdbba1f89,Solanales,Convolvulaceae,Argyreia,<i>Argyreia</i>
300,,Lantana,eats,,,https://www.catalogue.life/data/taxon/01754b59-fb4a-4e7b-bede-5e22c71712c4,Lamiales,Verbenaceae,Lantana,<i>Lantana</i>
324,,Ipomoea batatas,eats,,,https://www.catalogue.life/data/taxon/ac2938c9-a8f7-4547-82b2-511cf8ab51b8,Solanales,Convolvulaceae,Ipomoea batatas (L.) Lam.,<i>Ipomoea batatas</i> (L.) Lam.
320,,Merremia peltata,eats,,,https://www.catalogue.life/data/taxon/525cc5bb-6a3f-4ee1-adbb-78dea519b3ba,Solanales,Convolvulaceae,Decalobanthus peltatus (L.) A. R. Simões & Staples,<i>Decalobanthus peltatus</i> (L.) A. R. Simões & Staples
319,,Ipomoea batatas,eats,,,https://www.catalogue.life/data/taxon/ac2938c9-a8f7-4547-82b2-511cf8ab51b8,Solanales,Convolvulaceae,Ipomoea batatas (L.) Lam.,<i>Ipomoea batatas</i> (L.) Lam.
319,,Argyreia speciosa,eats,,,https://www.catalogue.life/data/taxon/0f482233-7acc-4a48-9aaa-fd058edd32eb,Solanales,Convolvulaceae,Argyreia nervosa (Burm. fil.) Bojer,<i>Argyreia nervosa</i> (Burm. fil.) Bojer
319,,Lantana camara,eats,,,https://www.catalogue.life/data/taxon/6d5ccb22-334a-4a4d-95ae-6b4b1e6af63e,Lamiales,Verbenaceae,Lantana camara L.,<i>Lantana camara</i> L.
252,,Vitis heyneana,eats,,as Vitis lanata,https://www.catalogue.life/data/taxon/c8a8e92c-785c-42ec-9240-242e61c20338,Vitales,Vitaceae,Cissus heyneana Steud.,<i>Cissus heyneana</i> Steud.
252,,Cissus quadrangularis,eats,,as Vitis quadrangularis,https://www.catalogue.life/data/taxon/34b97dcc-27b5-4fb6-b624-8e4fc3ddd3c1,Vitales,Vitaceae,Cissus quadrangularis L.,<i>Cissus quadrangularis</i> L.
252,,Vitis trifolia,eats,,,https://www.catalogue.life/data/taxon/78b2b525-7662-466f-9633-8dcd6d68ab1b,Vitales,Vitaceae,Cayratia trifolia (L.) Domin,<i>Cayratia trifolia</i> (L.) Domin
252,,Vitis quinquangularis,eats,,,https://www.catalogue.life/data/taxon/972a1ded-4d28-4581-84e5-641bad30bd45,Vitales,Vitaceae,Vitis heyneana Roem. & Schult,<i>Vitis heyneana</i> Roem. & Schult
252,,Columella trifolia,eats,,,https://www.catalogue.life/data/taxon/78b2b525-7662-466f-9633-8dcd6d68ab1b,Vitales,Vitaceae,Cayratia trifolia (L.) Domin,<i>Cayratia trifolia</i> (L.) Domin
236,,Vitis,eats,,,https://www.catalogue.life/data/taxon/b659493a-9b5d-4866-b3e3-370223cb9c1d,Vitales,Vitaceae,Vitis,<i>Vitis</i>
247,,Leea sambucina,eats,,"As Leea sambucina, an ambiguous name for several Leea species",https://www.catalogue.life/data/taxon/2e0b5b30-9538-43db-a715-5fc5520249b0,Vitales,Vitaceae,Leea D.Royen ex L.,<i>Leea</i> D.Royen ex L.
249,,Leea sambucina,eats,,"As Leea sambucina, an ambiguous name for several Leea species",https://www.catalogue.life/data/taxon/2e0b5b30-9538-43db-a715-5fc5520249b0,Vitales,Vitaceae,Leea D.Royen ex L.,<i>Leea</i> D.Royen ex L.
259,,Cissus quadrangularis,eats,,,https://www.catalogue.life/data/taxon/34b97dcc-27b5-4fb6-b624-8e4fc3ddd3c1,Vitales,Vitaceae,Cissus quadrangularis L.,<i>Cissus quadrangularis</i> L.
235,,Vitis ficifolia,eats,,as Vitis thunbergii,https://www.catalogue.life/data/taxon/d54237a7-4349-4959-9271-2084b1716d6e,Vitales,Vitaceae,Vitis ficifolia Bunge,<i>Vitis ficifolia</i> Bunge
235,,Vitis vinifera,eats,,,https://www.catalogue.life/data/taxon/be679090-164f-4f62-a814-7161d93954ca,Vitales,Vitaceae,Vitis aestivalis Michx.,<i>Vitis aestivalis</i> Michx.
235,,Ampelopsis brevipedunculata,eats,,,https://www.catalogue.life/data/taxon/ab046394-cf80-4e90-a517-6ef85a9bea78,Vitales,Vitaceae,Ampelopsis heterophylla var. brevipedunculata (Maxim. ex Trautv.) C. L. Li,<i>Ampelopsis heterophylla</i> var. <i>brevipedunculata</i> (Maxim. ex Trautv.) C. L. Li
2793,,Leea indica,eats,,,https://www.catalogue.life/data/taxon/a29fd3fa-572d-48fe-8bba-f8b131dee352,Vitales,Vitaceae,Leea indica (Burm. fil.) Merr.,<i>Leea indica</i> (Burm. fil.) Merr.
1954,,Desmodium racemosum,eats,,,https://www.catalogue.life/data/taxon/78e2eab0-9006-482b-b0e6-c2d12c0b3071,Fabales,Fabaceae,Hylodesmum podocarpum subsp. oxyphyllum (DC.) H.Ohashi & R.R.Mill,<i>Hylodesmum podocarpum</i> subsp. <i>oxyphyllum</i> (DC.) H.Ohashi & R.R.Mill
2052,,Helichrysum arenarium,eats,,,https://www.catalogue.life/data/taxon/733782cb-388b-4dc3-be06-512e526035a2,Asterales,Asteraceae,Helichrysum arenarium (L.) Moench,<i>Helichrysum arenarium</i> (L.) Moench
2052,,Antennaria dioica,eats,,,https://www.catalogue.life/data/taxon/9be66156-8b0c-498d-a148-167b12db3d24,Asterales,Asteraceae,Antennaria dioica (L.) Gaertn.,<i>Antennaria dioica</i> (L.) Gaertn.
1964,,Senecio vernalis,eats,,,https://www.catalogue.life/data/taxon/fe46537c-48c2-49e1-8038-653affd579af,Asterales,Asteraceae,Senecio vernalis Waldst. & Kit.,<i>Senecio vernalis</i> Waldst. & Kit.
1964,,Senecio viscosus,eats,,,https://www.catalogue.life/data/taxon/8ac5b747-1516-42e4-b293-5b344c27cfa3,Asterales,Asteraceae,Senecio viscosus L.,<i>Senecio viscosus</i> L.
1964,,Senecio cruentus,eats,,,https://www.catalogue.life/data/taxon/febb96cb-7a04-4fc1-8500-045698b56536,Asterales,Asteraceae,Pericallis cruenta (L'Hér.) Webb & Berth.,<i>Pericallis cruenta</i> (L'Hér.) Webb & Berth.
1964,,Erigeron canadensis,eats,,,https://www.catalogue.life/data/taxon/364aef79-4dff-4404-b1b6-edb1d83dfc4c,Asterales,Asteraceae,Erigeron canadensis L.,<i>Erigeron canadensis</i> L.
1964,,Erigeron linifolius,eats,,,https://www.catalogue.life/data/taxon/0508fe24-812b-4059-a61a-ab74bd4dd61a,Asterales,Asteraceae,Symphyotrichum subulatum (Michx.) G. L. Nesom,<i>Symphyotrichum subulatum</i> (Michx.) G. L. Nesom
1964,,Calendula arvensis,eats,,,https://www.catalogue.life/data/taxon/d875255b-1064-4da9-af4f-c4f3c347210f,Asterales,Asteraceae,Calendula arvensis L.,<i>Calendula arvensis</i> L.
1964,,Calendula officinalis,eats,,,https://www.catalogue.life/data/taxon/32b1129a-66d9-440c-96e0-0b103eaf4d68,Asterales,Asteraceae,Calendula officinalis L.,<i>Calendula officinalis</i> L.
1964,,Callistephus chinensis,eats,,,https://www.catalogue.life/data/taxon/5a26e65f-76e4-4660-bcd5-63b08d81c890,Asterales,Asteraceae,Callistephus chinensis (L.) Nees,<i>Callistephus chinensis</i> (L.) Nees
1964,,Centaurea cyanus,eats,,,https://www.catalogue.life/data/taxon/54504f30-3396-4ced-b486-bd57cc9a51fc,Asterales,Asteraceae,Centaurea cyanus L.,<i>Centaurea cyanus</i> L.
1964,,Dahlia pinnata,eats,,,https://www.catalogue.life/data/taxon/a1a8a82c-e6fb-4064-8ee2-81ea74a5d875,Asterales,Asteraceae,Dahlia pinnata Cav.,<i>Dahlia pinnata</i> Cav.
1964,,Emilia flammea,eats,,,https://www.catalogue.life/data/taxon/dc9ffad3-f980-43c7-ad3a-360aad183102,Asterales,Asteraceae,Emilia javanica (Burm. fil.) C. Robinson,<i>Emilia javanica</i> (Burm. fil.) C. Robinson
1964,,Helichrysum bracteatum,eats,,,https://www.catalogue.life/data/taxon/214e8648-0db6-4017-b71a-2e130632729a,Asterales,Asteraceae,Xerochrysum bracteatum (Vent.) N. N. Tzvel.,<i>Xerochrysum bracteatum</i> (Vent.) N. N. Tzvel.
1964,,Teucrium tomentosum,eats,,"As Teucrium tomentosum, an ambiguous name for several Teucrium species",https://www.catalogue.life/data/taxon/786a9e6a-64c2-4c69-92ac-b4d40986b789,Lamiales,Lamiaceae,Teucrium L.,<i>Teucrium</i> L.
2013,,Senecio fuchsii,eats,,,https://www.catalogue.life/data/taxon/43b46b42-6b39-4e8e-aa6a-56f9901642ab,Asterales,Asteraceae,Senecio ovatus subsp. ovatus,<i>Senecio ovatus</i> subsp. <i>ovatus</i>
2013,,Senecio fluviatilis,eats,,,https://www.catalogue.life/data/taxon/8451cb82-684e-420a-aefb-1c7d21bf4d66,Asterales,Asteraceae,Senecio sarracenicus L.,<i>Senecio sarracenicus</i> L.
2013,,Senecio sarracenicus,eats,,,https://www.catalogue.life/data/taxon/43b46b42-6b39-4e8e-aa6a-56f9901642ab,Asterales,Asteraceae,Senecio ovatus subsp. ovatus,<i>Senecio ovatus</i> subsp. <i>ovatus</i>
2013,,Senecio nemorensis,eats,,,https://www.catalogue.life/data/taxon/ce8f5d1d-0679-4295-8944-43006f81bc73,Asterales,Asteraceae,Senecio nemorensis L.,<i>Senecio nemorensis</i> L.
1977,,Tussilago farfara,eats,,,https://www.catalogue.life/data/taxon/2d832ddf-06fe-4cb0-bc1a-a7c493c33a3d,Asterales,Asteraceae,Tussilago farfara L.,<i>Tussilago farfara</i> L.
1977,,Petasites,eats,,,https://www.catalogue.life/data/taxon/0f15c452-deaf-4235-bdee-c66c20d25ea0,Asterales,Asteraceae,Petasites,<i>Petasites</i>
1931,,Solidago virgaurea,eats,,,https://www.catalogue.life/data/taxon/152aec9f-4d2b-4d37-b169-ee9716365b15,Asterales,Asteraceae,Solidago virgaurea L.,<i>Solidago virgaurea</i> L.
1931,,Senecio nemorensis,eats,,,https://www.catalogue.life/data/taxon/ce8f5d1d-0679-4295-8944-43006f81bc73,Asterales,Asteraceae,Senecio nemorensis L.,<i>Senecio nemorensis</i> L.
1931,,Senecio sylvaticus,eats,,,https://www.catalogue.life/data/taxon/ba0efee5-a0de-43b2-9183-9b252e5d7a85,Asterales,Asteraceae,Senecio sylvaticus L.,<i>Senecio sylvaticus</i> L.
1931,,Doronicum,eats,,,https://www.catalogue.life/data/taxon/c6242221-fce6-4607-9c91-125f044a4ea2,Asterales,Asteraceae,Doronicum,<i>Doronicum</i>
1931,,Erigeron acer subsp. politus,eats,,,https://www.catalogue.life/data/taxon/b8e9f8bc-1614-4151-8561-453b0b47e150,Asparagales,Amaryllidaceae,Narcissus concolor (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?,<i>Narcissus concolor</i> (Haw.) LinkN. jonquilla subsp. fernandesii × N. lusitanicus ?
1989,,Senecio,eats,,,https://www.catalogue.life/data/taxon/dc446c44-b5af-4ad9-bde8-abe296ecf85d,Asterales,Asteraceae,Senecio,<i>Senecio</i>
1994,,Senecio,eats,,,https://www.catalogue.life/data/taxon/dc446c44-b5af-4ad9-bde8-abe296ecf85d,Asterales,Asteraceae,Senecio,<i>Senecio</i>
1994,,Jacobaea aquatica,eats,,as Senecio aquaticus,https://www.catalogue.life/data/taxon/26d2f51e-1854-4d3b-a8b8-c569803786ed,Asterales,Asteraceae,Jacobaea aquatica (Hill) Gaertn. Mey. & Scherb.,<i>Jacobaea aquatica</i> (Hill) Gaertn. Mey. & Scherb.
1994,,Senecio nemorensis,eats,,,https://www.catalogue.life/data/taxon/ce8f5d1d-0679-4295-8944-43006f81bc73,Asterales,Asteraceae,Senecio nemorensis L.,<i>Senecio nemorensis</i> L.
1994,,Jacobaea vulgaris,eats,,as Senecio jacobaea,https://www.catalogue.life/data/taxon/774b6306-5210-4473-ad78-fb07bee20531,Asterales,Asteraceae,Senecio vulgaris subsp. vulgaris,<i>Senecio vulgaris</i> subsp. <i>vulgaris</i>
1918,,Anaphalis margaritacea,eats,,,https://www.catalogue.life/data/taxon/ebd6db8c-077e-4ec4-9f7a-bbb1bfd084d6,Asterales,Asteraceae,Anaphalis margaritacea (L.) Benth.,<i>Anaphalis margaritacea</i> (L.) Benth.
2028,,Senecio nemorensis,eats,,,https://www.catalogue.life/data/taxon/ce8f5d1d-0679-4295-8944-43006f81bc73,Asterales,Asteraceae,Senecio nemorensis L.,<i>Senecio nemorensis</i> L.
1929,,Cacalia coccinea,eats,,,https://www.catalogue.life/data/taxon/eed6fb49-56da-4b1e-a697-5243063cf829,Asterales,Asteraceae,Emilia fosbergii D. H. Nicolson,<i>Emilia fosbergii</i> D. H. Nicolson
1951,,Begonia,eats,,,https://www.catalogue.life/data/taxon/4102cac5-2be1-4e9a-aae1-5c2eea96eb22,Cucurbitales,Begoniaceae,Begonia,<i>Begonia</i>
2122,,Parahebe perfoliata,eats,,,https://www.catalogue.life/data/taxon/40d6640b-6d13-4a7d-8e6f-4f0824d3e7cc,Lamiales,Plantaginaceae,Veronica perfoliata (R. Br.) comb. ined.,<i>Veronica perfoliata</i> (R. Br.) comb. ined.
2022,,Helenium bigelovii,eats,,,https://www.catalogue.life/data/taxon/1fcbc712-887d-493a-b2c1-504393f92455,Asterales,Asteraceae,Helenium bigelovii A. Gray,<i>Helenium bigelovii</i> A. Gray
2022,,Erigeron,eats,,,https://www.catalogue.life/data/taxon/d69cfeb6-6985-4f22-a0d9-4fddf7130acc,Asterales,Asteraceae,Erigeron,<i>Erigeron</i>
2066,,Grindelia robusta,eats,,,https://www.catalogue.life/data/taxon/ae9aa446-cfa3-49bf-84f8-54d1bc05d36c,Asterales,Asteraceae,Grindelia hirsutula Hook. & Arn.,<i>Grindelia hirsutula</i> Hook. & Arn.
2066,,Erigeron glaucus,eats,,,https://www.catalogue.life/data/taxon/9ae76c84-6850-4273-b8dc-d0ec6b596cbd,Asterales,Asteraceae,Erigeron glaucus Ker-Gawl.,<i>Erigeron glaucus</i> Ker-Gawl.
2066,,Calendula,eats,,,https://www.catalogue.life/data/taxon/48fd6afd-b985-4ab8-a2ba-26da54070915,Asterales,Asteraceae,Calendula,<i>Calendula</i>
2066,,Achillea millefolium,eats,,,https://www.catalogue.life/data/taxon/b39df20b-1f11-4213-9aa0-ec1502bf4e97,Asterales,Asteraceae,Achillea millefolium L.,<i>Achillea millefolium</i> L.
2066,,Chrysanthemum,eats,,,https://www.catalogue.life/data/taxon/35a936db-7b5b-45eb-bde9-6aaaf3c212f0,Asterales,Asteraceae,Chrysanthemum,<i>Chrysanthemum</i>
2066,,Eriophyllum staechadifolium,eats,,,https://www.catalogue.life/data/taxon/a9e48cf1-0fe1-42f4-a23c-75ed4c26e47b,Asterales,Asteraceae,Eriophyllum staechadifolium Lag.,<i>Eriophyllum staechadifolium</i> Lag.
2066,,Eriophyllum confertiflorum,eats,,,https://www.catalogue.life/data/taxon/3642b6c4-9dcc-42b6-acb4-6aca043e3742,Asterales,Asteraceae,Eriophyllum confertiflorum (DC.) A. Gray,<i>Eriophyllum confertiflorum</i> (DC.) A. Gray
2066,,Cynara scolymus,eats,,,https://www.catalogue.life/data/taxon/2a44d546-14f9-49db-b72a-831fa77cba00,Asterales,Asteraceae,Cynara scolymus L.,<i>Cynara scolymus</i> L.
2066,,Tanacetum camphoratum,eats,,,https://www.catalogue.life/data/taxon/1bc12f75-eaeb-474e-b8c5-772b431aa3e1,Asterales,Asteraceae,Tanacetum bipinnatum subsp. bipinnatum,<i>Tanacetum bipinnatum</i> subsp. <i>bipinnatum</i>
2066,,Layia hieracioides,eats,,,https://www.catalogue.life/data/taxon/1465d31e-5d00-4197-83cf-98bd35bae891,Asterales,Asteraceae,Layia hieracioides (DC.) Hook. & Arn.,<i>Layia hieracioides</i> (DC.) Hook. & Arn.
2066,,Artemisia vulgaris,eats,,,https://www.catalogue.life/data/taxon/fda63efa-3e0f-422e-90b5-e75ac7c54054,Asterales,Asteraceae,Artemisia vulgaris L.,<i>Artemisia vulgaris</i> L.
2066,,Artemisia douglasiana,eats,,,https://www.catalogue.life/data/taxon/1b55026a-e017-4a4b-bcc5-cc3aa3d172cc,Asterales,Asteraceae,Artemisia douglasiana Bess.,<i>Artemisia douglasiana</i> Bess.
